,RADeg,decDeg,SNR,numSigPix,deltaT_c,fluxmJy,method,snr_threshold,iter_num,idx,remeasured,component,patch_num,patch_idx
42,24.978666666666744,6.462000000000022,103.65369669217004,1,8663.581975705443,6.0877269962398906,map,100.0,2,70,False,unknown,0,44
43,25.13666666666674,5.3866666666666845,102.9716422184578,1,11740.64671186919,8.266009601836961,map,100.0,2,71,False,unknown,0,45
44,25.137333333333405,6.875333333333357,102.96500642713096,1,10327.75609648865,7.250997231253755,map,100.0,2,72,False,unknown,0,46
45,26.13666666666676,6.424000000000022,102.22537400713584,1,12463.489729762829,8.758504998965982,map,100.0,2,73,False,unknown,0,47
46,26.20466666666676,5.092666666666684,102.15337412496864,1,11175.454955342962,7.871783417479098,map,100.0,2,74,False,unknown,0,48
100793,26.9420000000001,6.594000000000023,101.53656423985122,1,4255.09799003336,2.9891854352652665,map,100.0,85,75,True,unknown,0,101666
47,26.666666666666742,6.145333333333354,101.04094723996988,1,11355.941345706087,7.98446765077794,map,100.0,3,76,False,unknown,0,49
100794,25.80733333333341,5.997333333333354,100.7843441605926,1,4249.544182325321,2.988715261524759,map,100.0,85,77,True,unknown,0,101670
100795,26.722666666666758,6.367333333333355,100.62401575452644,1,4283.60195638911,3.010563267942581,map,100.0,86,78,True,unknown,0,101671
48,25.55666666666674,5.179333333333351,100.180994064794,1,11637.069465680685,8.195822511572434,map,100.0,3,79,False,unknown,0,50
101369,26.6980000000001,6.150000000000021,99.69213502240946,19,4282.9405276627485,3.0113488397574484,map,50.0,106,80,True,unknown,0,102384
49,25.654666666666763,5.4906666666666855,99.58889916027417,9,10631.281410992417,7.483660373140728,map,75.0,4,81,False,unknown,0,51
100815,26.7180000000001,6.630666666666689,99.1635909101446,3,5724.098678339321,4.020851989334579,map,50.0,87,82,True,unknown,0,101707
50,25.252666666666745,6.853333333333357,99.14452515342514,9,9804.257139541987,6.883769896746777,map,75.0,4,83,False,unknown,0,53
101624,26.13333333333343,5.391333333333352,98.97711580684955,18,4238.255985640137,2.9839235062626037,map,50.0,143,84,True,unknown,0,102769
101625,26.634666666666757,6.369333333333355,98.61040701275384,18,4275.884781830724,3.005127970267312,map,50.0,143,85,True,unknown,0,102770
101492,25.316666666666755,6.260000000000021,98.21006901943488,19,3810.0746521671495,2.678316810343322,map,50.0,119,86,True,unknown,0,102573
51,25.891333333333424,5.987333333333353,97.92853190642828,6,11187.162938091764,7.868103741672817,map,75.0,4,87,False,unknown,0,54
100796,27.049333333333436,6.196000000000022,97.78280824963753,15,4251.678621776055,2.989110615760437,map,50.0,87,88,True,unknown,0,101672
52,25.40400000000009,4.99133333333335,97.5317081332918,5,11110.587990835322,7.827312332363131,map,75.0,4,89,False,unknown,0,55
53,25.891333333333424,5.883333333333353,97.51930920971968,5,11252.66402476282,7.91567296261303,map,75.0,4,90,False,unknown,0,56
101370,26.00600000000007,5.112000000000017,97.4104442403224,19,4128.171032291586,2.9077190654671123,map,50.0,106,91,True,unknown,0,102385
54,25.435333333333418,6.984000000000024,97.30850912114686,5,9392.882667532624,6.593108172768768,map,75.0,4,92,False,unknown,0,57
55,25.182666666666748,6.869333333333357,97.2273472730728,5,9655.915346078877,6.779390326418013,map,75.0,4,93,False,unknown,0,58
101493,26.5920000000001,5.66000000000002,97.13745961997353,19,4175.706192909777,2.9385501940488306,map,50.0,119,94,True,unknown,0,102574
56,25.154666666666746,6.618000000000023,97.13064329231938,7,8126.546572512962,5.708581001127773,map,75.0,4,95,False,unknown,0,59
57,26.03400000000008,5.004000000000017,96.88385783016602,5,11419.761872723186,8.044968083717436,map,75.0,4,96,False,unknown,0,60
58,25.88400000000009,6.009333333333354,96.44263647855826,5,11218.041533948302,7.889504527613308,map,75.0,4,97,False,unknown,0,61
59,25.521333333333423,5.81200000000002,96.4231772782172,6,9142.369649855218,6.43200236206187,map,75.0,4,98,False,unknown,0,62
60,26.11133333333341,6.349333333333354,96.35128804765742,5,11922.084817702553,8.379264901891718,map,75.0,4,99,False,unknown,0,63
61,25.187333333333427,5.755333333333353,96.084156499687,6,9967.998320302338,7.013567773887229,map,75.0,4,100,False,unknown,0,64
62,26.950666666666745,6.942000000000023,95.65890436846654,5,9946.569242725527,6.982380492730528,map,75.0,4,101,False,unknown,0,65
63,25.245333333333427,6.311333333333355,94.9370079658573,5,8599.336949886097,6.044362150875703,map,75.0,4,102,False,unknown,0,66
65,25.167333333333403,7.000000000000024,94.84725657218507,6,9598.39393158143,6.737131978117931,map,75.0,4,103,False,unknown,0,68
64,25.13266666666675,6.886000000000023,94.83968447075252,5,9332.297708192868,6.551951031779689,map,75.0,4,104,False,unknown,0,67
66,26.8160000000001,5.596000000000019,94.04989800474588,5,10454.870152101868,7.358167461689088,map,75.0,4,105,False,unknown,0,69
67,26.58666666666675,5.432666666666685,93.30952619439664,5,10037.131234596902,7.066105649773615,map,75.0,4,106,False,unknown,0,70
101371,26.60466666666676,5.484666666666685,93.22630856564582,16,3957.5726467743866,2.7858754971021065,map,50.0,106,107,True,unknown,0,102389
68,25.72133333333341,5.653333333333353,92.97811927456218,5,9554.28973603056,6.723672806826699,map,75.0,4,108,False,unknown,0,71
101649,26.45666666666676,5.863333333333353,92.87933485061151,15,4128.4461330849845,2.904253487080616,map,50.0,163,109,True,unknown,0,102837
100797,26.970666666666745,5.16733333333335,92.70979288623674,14,3828.832699031241,2.696643145696086,map,50.0,87,110,True,unknown,0,101678
69,25.15266666666675,5.576000000000019,92.45445622342194,5,9615.03647156052,6.767323076535858,map,75.0,4,111,False,unknown,0,72
101372,25.54000000000009,5.596666666666685,91.56333460923015,14,3743.1568096191945,2.634441424782813,map,50.0,106,112,True,unknown,0,102391
70,25.18333333333341,5.392000000000018,91.02069581338502,5,9747.65978095988,6.862784799462116,map,75.0,4,113,False,unknown,0,74
71,25.65933333333341,5.116666666666685,90.99911447151231,5,10388.326925347406,7.317069721019471,map,75.0,4,114,False,unknown,0,75
101494,25.429333333333407,5.116000000000017,90.9733550328626,16,3951.775977993703,2.78345596893143,map,50.0,119,115,True,unknown,0,102579
101373,25.564666666666746,6.790000000000023,90.81153112352456,13,3623.351214595351,2.5443644822069365,map,50.0,106,116,True,unknown,0,102392
72,25.684000000000072,5.65400000000002,90.20659652691116,5,9215.198659874774,6.485035644632143,map,75.0,4,117,False,unknown,0,76
73,26.74733333333341,6.450666666666688,90.17005737858318,5,10041.77826122683,7.056316334412593,map,75.0,4,118,False,unknown,0,77
74,25.498666666666765,6.745333333333356,89.4826832655484,5,8515.144226531283,5.980001122385473,map,75.0,4,119,False,unknown,0,78
76,25.54133333333342,6.2993333333333545,89.45155562979174,5,8572.242676099526,6.025457245856124,map,75.0,4,120,False,unknown,0,80
75,26.42866666666676,4.99933333333335,89.44567162901947,5,9540.835787820948,6.721354047614654,map,75.0,4,121,False,unknown,0,79
78,26.17466666666676,7.024666666666691,89.24564421439086,5,8592.280390941343,6.030621601131101,map,75.0,4,122,False,unknown,0,82
79,25.742000000000072,6.550000000000022,89.19099053110718,5,9058.426022920705,6.364067985618766,map,75.0,4,123,False,unknown,0,83
77,25.68600000000009,5.450000000000019,89.1513353272618,5,9529.273069649316,6.7083810703999225,map,75.0,4,124,False,unknown,0,81
80,25.41800000000008,6.91666666666669,87.67958685898836,5,8463.424345685078,5.941550285326179,map,75.0,4,125,False,unknown,0,84
81,25.11533333333341,6.654000000000022,87.29597352871798,5,7360.612660755076,5.170164637836146,map,75.0,4,126,False,unknown,0,85
82,26.924666666666763,6.649333333333356,86.97916830796937,5,9331.209064902345,6.554392457441987,map,75.0,4,127,False,unknown,0,86
83,25.52066666666676,5.808000000000019,86.64704026816177,4,8228.35090542493,5.788996700021244,map,75.0,4,128,False,unknown,0,87
84,26.550666666666743,5.252666666666685,86.28715889811028,5,9532.124466960391,6.712555446187043,map,75.0,4,129,False,unknown,0,88
101570,26.142666666666763,5.357333333333352,86.19473189231694,13,4204.850748706621,2.960568935730007,map,50.0,132,130,True,unknown,0,102694
85,26.77066666666676,5.021333333333351,86.13905122266158,3,9958.260583126936,7.0151885352361045,map,75.0,4,131,False,unknown,0,89
101495,25.96600000000008,6.916000000000024,86.01266896279309,9,3814.5368373907368,2.677910706394186,map,50.0,119,132,True,unknown,0,102580
86,25.221333333333416,5.254000000000018,85.80778609416284,2,9904.862121191283,6.975023557367532,map,75.0,4,133,False,unknown,0,91
87,25.021333333333427,5.294666666666685,85.30917657362964,1,9850.985562693528,6.936626906266315,map,75.0,4,134,False,unknown,0,92
88,26.83866666666676,6.270666666666688,84.78963230460229,1,9656.343436917236,6.787850064107692,map,75.0,4,135,False,unknown,0,93
89,26.84466666666674,6.691333333333356,84.54471340188988,1,8892.643630869821,6.245804540290133,map,75.0,4,136,False,unknown,0,94
90,26.8740000000001,5.928666666666687,84.42170603467024,1,9943.976105434547,6.994499708438068,map,75.0,4,137,False,unknown,0,95
91,26.22466666666676,5.320000000000018,84.06636851340171,1,9233.73172399516,6.501717490222895,map,75.0,4,138,False,unknown,0,96
92,26.291333333333423,5.808666666666687,83.97372888539927,1,9781.136660823864,6.881439738495805,map,75.0,4,139,False,unknown,0,97
93,25.60866666666676,6.574666666666689,83.85229117797952,1,7738.822992072859,5.43669842666714,map,75.0,4,140,False,unknown,0,98
94,25.1773333333334,6.963333333333357,83.57365601249964,1,8299.118885476619,5.825623726813176,map,75.0,4,141,False,unknown,0,99
95,26.23866666666674,5.240000000000018,83.54852598730687,1,9208.10100454622,6.484509950284491,map,75.0,4,142,False,unknown,0,100
96,26.2300000000001,5.242666666666684,83.41763454276145,1,9193.681908052817,6.474327812974173,map,75.0,4,143,False,unknown,0,101
97,25.50800000000008,6.296000000000022,83.35915511437094,1,7751.720040844461,5.448744207100122,map,75.0,4,144,False,unknown,0,102
98,25.625333333333405,6.255333333333354,83.3236386517593,1,7806.948369529293,5.487994583336431,map,75.0,4,145,False,unknown,0,103
99,25.092000000000088,5.341333333333352,82.73435964964594,1,9259.928117149724,6.519937885106155,map,75.0,4,146,False,unknown,0,104
100,26.788000000000096,5.209333333333351,82.71655493049572,1,9312.229561962124,6.558162360222646,map,75.0,4,147,False,unknown,0,105
101,25.724000000000068,5.229333333333351,82.62850046170756,1,9291.555936239907,6.543393393614987,map,75.0,4,148,False,unknown,0,106
102,26.49133333333341,6.620666666666689,82.56059355251975,1,9022.157208671431,6.337678127658175,map,75.0,4,149,False,unknown,0,107
103,25.46733333333341,6.608000000000023,82.2568541122968,1,7357.694563533689,5.1685974389812905,map,75.0,4,150,False,unknown,0,108
104,25.994666666666745,6.957333333333357,82.0623264335076,1,7841.222589415485,5.504270689710953,map,75.0,4,151,False,unknown,0,109
105,25.12533333333341,5.177333333333351,82.06105008268831,1,9391.618581169654,6.614404130678053,map,75.0,4,152,False,unknown,0,110
106,26.478666666666754,6.345333333333355,81.98162904312234,1,9482.948558555629,6.665004625161262,map,75.0,4,153,False,unknown,0,111
107,26.12600000000009,5.678666666666686,81.90201237957734,1,9031.47578214753,6.355473988140798,map,75.0,4,154,False,unknown,0,112
108,24.95466666666676,6.441333333333355,81.7701447014428,1,6808.202967317518,4.784184585449271,map,75.0,4,155,False,unknown,0,113
100798,26.942666666666764,5.922666666666687,81.72813658206744,10,3555.3589097986437,2.500833542075698,map,50.0,87,156,True,unknown,0,101681
153,26.49933333333341,5.196666666666684,81.43822773201602,1,8792.624390915893,6.192352011158548,map,75.0,5,157,False,unknown,0,159
109,25.37000000000008,6.96666666666669,81.35072553919746,1,7855.949656471865,5.514498824246463,map,75.0,4,158,False,unknown,0,114
110,25.73266666666673,6.116000000000021,81.26870274411291,1,8478.802369197074,5.961852497590679,map,75.0,4,159,False,unknown,0,115
101496,26.149333333333413,6.3666666666666885,80.86242314137549,11,4143.801924106016,2.9123139822537216,map,50.0,119,160,True,unknown,0,102581
111,26.809333333333424,5.126000000000017,80.72743925681141,1,9318.343019496597,6.563325207927934,map,75.0,4,161,False,unknown,0,116
112,26.60400000000009,5.792000000000019,80.52552353618351,1,9207.06868596431,6.4777502285487465,map,75.0,4,162,False,unknown,0,117
113,25.969333333333424,5.282666666666684,80.29682254072539,1,8652.08568821996,6.092533168950579,map,75.0,4,163,False,unknown,0,118
114,26.420000000000087,6.0413333333333545,80.19453263175967,1,9243.725363604077,6.500613854496633,map,75.0,4,164,False,unknown,0,119
115,25.46733333333341,6.306000000000022,80.15132429833547,1,7333.09745066649,5.154391829277377,map,75.0,4,165,False,unknown,0,120
116,26.760666666666754,6.011333333333353,79.9071159109643,1,9016.820147877295,6.341390664418828,map,75.0,4,166,False,unknown,0,121
117,27.00133333333343,5.158666666666684,79.80970400930995,1,8987.534371393376,6.32999771641868,map,75.0,4,167,False,unknown,0,122
118,26.50266666666674,6.68666666666669,79.54106851251912,1,7745.818415297565,5.440376115360371,map,75.0,4,168,False,unknown,0,123
120,25.74666666666675,6.771333333333356,79.53210321668996,1,7727.25699775314,5.426391429075943,map,75.0,4,169,False,unknown,0,125
119,26.77400000000008,5.050000000000017,79.44701619314071,1,9023.701611499131,6.35655335625587,map,75.0,4,170,False,unknown,0,124
121,26.33733333333344,5.162666666666684,79.2919415749316,1,8570.296951155084,6.036095961860236,map,75.0,4,171,False,unknown,0,126
123,26.472666666666743,6.624666666666689,79.26166098095062,1,8676.253328324145,6.094646025469151,map,75.0,4,172,False,unknown,0,129
122,26.682666666666755,6.521333333333355,79.17074264762533,1,8387.604428561435,5.8931113382494535,map,75.0,4,173,False,unknown,0,128
124,25.62800000000009,7.02866666666669,79.10846461026892,1,7765.868352797409,5.450545347308238,map,75.0,4,174,False,unknown,0,130
125,25.674666666666763,5.2040000000000175,79.04354101881127,1,8837.241895620215,6.223703076002385,map,75.0,4,175,False,unknown,0,131
126,25.99733333333343,5.396666666666685,78.99611820729096,1,8310.752718727865,5.851092899628435,map,75.0,4,176,False,unknown,0,132
127,25.529333333333422,5.179333333333351,78.98855265175196,1,9103.733821434182,6.411630248759481,map,75.0,4,177,False,unknown,0,133
129,26.025333333333432,5.94200000000002,78.91207389710043,1,9247.54656844881,6.504479518059144,map,75.0,4,178,False,unknown,0,135
128,25.11600000000008,5.220666666666684,78.87194716595617,1,9111.653098811074,6.41679041142255,map,75.0,4,179,False,unknown,0,134
130,25.157333333333405,6.188000000000021,78.56968667341673,1,6931.775940225474,4.87340595890214,map,75.0,4,180,False,unknown,0,136
101374,26.337333333333437,6.423333333333355,78.56094642852264,9,3518.3918615518046,2.4724931804744306,map,50.0,106,181,True,unknown,0,102395
131,25.08266666666676,6.784000000000023,78.21576027563032,1,7125.479903632814,5.003667398856465,map,75.0,4,182,False,unknown,0,137
132,25.608000000000093,5.982666666666688,78.09504299049271,1,7311.938538900729,5.142642592584743,map,75.0,4,183,False,unknown,0,138
133,25.31133333333341,5.968666666666687,77.8579745410554,1,7629.192499079229,5.365911101242806,map,75.0,4,184,False,unknown,0,139
134,26.74933333333343,5.470000000000018,77.81234774492323,1,8527.61023973302,6.003033801295532,map,75.0,4,185,False,unknown,0,140
135,25.858000000000075,6.167333333333354,77.52904277060377,1,9025.453724658248,6.345618383034486,map,75.0,4,186,False,unknown,0,141
136,26.27200000000009,6.66266666666669,77.5096464668673,1,7806.16124485476,5.483025768463105,map,75.0,4,187,False,unknown,0,142
138,25.480000000000093,7.001333333333357,77.36693040900504,1,7657.506028604442,5.374803581350164,map,75.0,4,188,False,unknown,0,144
137,25.046666666666745,5.812666666666686,77.29532420237616,1,7908.198438456998,5.563709720977734,map,75.0,4,189,False,unknown,0,143
139,25.49733333333341,5.3720000000000185,77.212318200058,1,8349.56633165723,5.878658051285049,map,75.0,4,190,False,unknown,0,145
140,25.63800000000009,5.308000000000018,77.14320230408528,1,9102.100889530017,6.409157209094475,map,75.0,4,191,False,unknown,0,146
141,26.49133333333341,6.8326666666666895,76.77639273425233,1,7352.785038260643,5.162763128364187,map,75.0,4,192,False,unknown,0,147
142,26.03333333333341,5.78800000000002,76.77162858004056,1,8486.758461960022,5.971009149598292,map,75.0,4,193,False,unknown,0,148
100799,26.35533333333341,6.011333333333353,76.64140417095842,9,3451.3545364461274,2.4272844614929405,map,50.0,87,194,True,unknown,0,101684
143,25.388666666666744,6.691333333333356,76.49043753156124,1,7271.346377072278,5.107076152055136,map,75.0,4,195,False,unknown,0,149
100800,25.718000000000085,6.266666666666688,76.45380233287962,9,3264.121605451553,2.2945060865876297,map,50.0,87,196,True,unknown,0,101685
144,25.835333333333416,5.970000000000021,76.18410541448063,1,8261.267743941398,5.8104603500220655,map,75.0,4,197,False,unknown,0,150
145,26.240666666666737,6.550000000000022,76.18077207309473,1,8050.971454671623,5.656272906370319,map,75.0,4,198,False,unknown,0,151
100801,25.471333333333423,5.348666666666685,76.04455359726379,8,3222.9266914955265,2.269243569152752,map,50.0,87,199,True,unknown,0,101686
100802,26.05933333333342,6.432666666666688,76.02408722939211,9,3472.824694578586,2.440426533055071,map,50.0,87,200,True,unknown,0,101687
146,25.83000000000008,6.399333333333355,75.95321455199996,1,8272.930668047595,5.8139446772071794,map,75.0,4,201,False,unknown,0,152
147,26.65133333333343,6.937333333333357,75.87068946191933,1,7282.987006175526,5.112626397488811,map,75.0,4,202,False,unknown,0,153
148,25.737333333333417,6.488000000000022,75.76187814580814,1,7825.895825968295,5.498818760945151,map,75.0,4,203,False,unknown,0,154
149,25.19866666666676,6.629333333333356,75.6884935055663,1,6503.653971343221,4.568457372193462,map,75.0,4,204,False,unknown,0,155
154,25.056666666666747,6.675333333333356,75.68526060264473,1,6448.324840579886,4.529168850449364,map,75.0,5,205,False,unknown,0,160
150,26.736666666666768,5.639333333333353,75.68196882142318,1,8240.24795598625,5.799077469955112,map,75.0,4,206,False,unknown,0,156
155,25.60466666666674,6.134000000000021,75.66494588241189,1,7035.654622609864,4.946939134266523,map,75.0,5,207,False,unknown,0,161
156,25.99133333333342,6.961333333333357,75.5955032610909,1,7166.964444815872,5.030921567105024,map,75.0,5,208,False,unknown,0,162
151,26.470666666666748,5.620000000000019,75.34212666919805,1,8159.806717485895,5.742658025144292,map,75.0,4,209,False,unknown,0,157
152,26.883333333333407,5.983333333333354,75.16829949388064,1,9101.140128130715,6.401018520378174,map,75.0,4,210,False,unknown,0,158
157,25.086666666666744,6.612666666666689,75.06736697073809,1,6154.206356730881,4.323135959765942,map,75.0,5,211,False,unknown,0,163
158,25.742000000000072,6.77466666666669,75.00427372232144,9,7142.110004263811,5.015442821771577,map,50.0,6,212,False,unknown,0,164
100803,26.194666666666755,5.741333333333353,74.89375935657742,9,3404.1716096761347,2.3952633214966426,map,50.0,87,213,True,unknown,0,101689
159,26.74600000000008,6.601333333333356,74.85272992806458,9,7776.409671156245,5.462808299075663,map,50.0,6,214,False,unknown,0,165
160,25.54600000000008,6.678000000000022,74.64222725677018,9,7134.4974794498,5.011095071916079,map,50.0,6,215,False,unknown,0,166
162,26.300000000000093,5.150666666666684,74.39294496554764,9,8059.458614887871,5.676417176356218,map,50.0,6,216,False,unknown,0,168
163,25.55133333333342,6.675333333333356,74.36229819776553,9,7117.24968611578,4.999007707609104,map,50.0,6,217,False,unknown,0,169
161,25.912000000000088,6.86666666666669,74.30147160350171,9,6987.974714573255,4.906264123879651,map,50.0,6,218,False,unknown,0,167
164,26.295333333333414,5.365333333333352,74.1821811110783,9,7967.320343947082,5.6095916369256,map,50.0,6,219,False,unknown,0,170
165,25.30733333333342,5.529333333333352,74.10606895168348,9,7508.729943280317,5.285266533572639,map,50.0,6,220,False,unknown,0,171
166,25.44733333333341,6.5586666666666895,74.10258724429343,9,6559.365739696297,4.608252610310455,map,50.0,6,221,False,unknown,0,172
167,25.653333333333407,6.099333333333354,73.96964024146092,9,7013.557247747044,4.931722528497796,map,50.0,6,222,False,unknown,0,173
168,24.90733333333342,6.290000000000021,73.86354702257614,9,6378.893670286722,4.4838257233484375,map,50.0,6,223,False,unknown,0,175
169,26.06600000000009,5.180666666666684,73.80260252647813,9,8404.586068974437,5.919218050795984,map,50.0,6,224,False,unknown,0,176
170,26.20400000000009,6.403333333333356,73.53743067705605,9,8818.266061671875,6.197139501102179,map,50.0,6,225,False,unknown,0,177
100804,25.056666666666747,6.169333333333354,73.51787085854802,9,2885.195962505395,2.028516728983983,map,50.0,87,226,True,unknown,0,101690
100805,25.22066666666675,5.90800000000002,73.21946802883407,8,2942.990480670533,2.070149982193007,map,50.0,87,227,True,unknown,0,101691
171,27.013333333333424,5.732666666666686,73.09418259727141,9,7868.133512256435,5.536307581252345,map,50.0,6,228,False,unknown,0,178
172,25.59600000000007,6.300000000000022,73.01709049916124,9,6681.305586569324,4.696305382952569,map,50.0,6,229,False,unknown,0,179
173,25.221333333333416,5.750666666666686,72.97935439395314,9,7537.890959560633,5.3037675827771045,map,50.0,6,230,False,unknown,0,180
174,25.835333333333416,6.484666666666689,72.95755204374757,9,7848.263550376278,5.5145716665688935,map,50.0,6,231,False,unknown,0,181
175,26.571333333333406,5.166666666666684,72.95288918286224,9,7877.905332523196,5.54840685632893,map,50.0,6,232,False,unknown,0,182
176,25.667333333333424,6.896000000000023,72.63159774362983,9,6978.911607185654,4.899598535479069,map,50.0,6,233,False,unknown,0,183
177,26.94866666666675,6.919333333333356,71.99737069048854,9,7382.925928085702,5.182982029738644,map,50.0,6,234,False,unknown,0,184
178,25.53000000000009,6.038000000000021,71.96044257964597,9,6666.03048211796,4.687888472476496,map,50.0,6,235,False,unknown,0,186
179,25.619333333333422,5.98000000000002,71.86255226997791,9,6481.77141900239,4.5587904974164095,map,50.0,6,236,False,unknown,0,187
180,25.000666666666763,5.927333333333354,71.8017040098111,9,7021.186289164163,4.938648727072197,map,50.0,6,237,False,unknown,0,188
100806,25.476666666666745,5.022666666666684,71.7615977660358,8,3116.3889809977945,2.1953645254185155,map,50.0,87,238,True,unknown,0,101693
101375,26.72933333333343,6.572666666666689,71.68414487104059,8,2933.491961802866,2.060852907100527,map,50.0,106,239,True,unknown,0,102398
181,25.166000000000075,6.194000000000021,71.62938918784957,9,6276.567935957304,4.412710341257915,map,50.0,6,240,False,unknown,0,189
182,26.56133333333341,6.646000000000022,71.59233834190263,9,7531.440773622907,5.2902418306544,map,50.0,6,241,False,unknown,0,190
183,25.667333333333424,5.2600000000000176,71.54532201389962,9,7904.238127386319,5.566126109434954,map,50.0,6,242,False,unknown,0,191
184,25.35466666666676,6.95866666666669,71.49326175506148,9,6686.869474180194,4.6939408403113605,map,50.0,6,243,False,unknown,0,192
100807,25.43266666666676,6.011333333333353,71.44299570571816,8,3115.487944719068,2.1910746631008164,map,50.0,87,244,True,unknown,0,101694
185,25.025333333333418,5.198666666666684,71.41160656905099,9,8080.301773016047,5.690669112191232,map,50.0,6,245,False,unknown,0,194
186,25.37066666666674,6.637333333333356,71.39967313570978,9,6331.642983775058,4.447556951536357,map,50.0,6,246,False,unknown,0,195
188,26.87066666666675,6.00000000000002,71.31239942938159,9,8520.695601187686,5.992597795055314,map,50.0,6,247,False,unknown,0,197
187,25.87600000000008,6.040666666666687,71.26013408605152,9,8229.830071869148,5.7876029714821495,map,50.0,6,248,False,unknown,0,196
189,26.662666666666755,6.911333333333356,71.13830975482085,9,6724.153191081675,4.72058909853566,map,50.0,6,249,False,unknown,0,198
190,26.00333333333341,6.8053333333333565,71.01207239039532,9,6769.0004745696,4.753128758575066,map,50.0,6,250,False,unknown,0,199
191,26.03400000000008,5.784000000000019,70.93097713969355,9,7750.70531667261,5.453184594514979,map,50.0,6,251,False,unknown,0,201
100808,25.657333333333423,6.509333333333355,70.76572893626557,8,2851.404381259577,2.003437636988156,map,50.0,87,252,True,unknown,0,101695
192,25.37933333333341,5.15133333333335,70.67630627697116,9,7888.9961409874095,5.556351683404248,map,50.0,6,253,False,unknown,0,202
193,26.19933333333341,5.346000000000018,70.65165707673299,9,7597.80956676972,5.349595754383834,map,50.0,6,254,False,unknown,0,203
194,25.445333333333416,6.730000000000023,70.60553462506513,9,6606.576399466003,4.639803351998496,map,50.0,6,255,False,unknown,0,204
195,26.28733333333341,5.566666666666685,70.33951945879994,9,7895.250609452361,5.556980474282381,map,50.0,6,256,False,unknown,0,205
196,26.50733333333342,5.725333333333353,70.32048979639477,9,7898.173283091345,5.557516907867277,map,50.0,6,257,False,unknown,0,206
197,25.08000000000007,5.641333333333352,70.30047720440123,9,7286.925610260292,5.128158870386904,map,50.0,6,258,False,unknown,0,207
198,25.329333333333413,7.004000000000024,70.26492067449045,9,6626.879827859796,4.651380581521776,map,50.0,6,259,False,unknown,0,208
199,26.417333333333428,6.584666666666689,69.90144543651358,9,7368.014603474424,5.176092096790022,map,50.0,6,260,False,unknown,0,210
200,26.45333333333341,5.050666666666684,69.89124923736044,9,7218.439391777781,5.084869729216425,map,50.0,6,261,False,unknown,0,211
201,25.28733333333342,7.004000000000024,69.72046474584612,9,6621.265486169934,4.647439897430227,map,50.0,6,262,False,unknown,0,212
202,26.467333333333425,6.362000000000021,69.55500220838752,9,7978.476292598968,5.607419815514944,map,50.0,6,263,False,unknown,0,213
100809,25.448000000000075,6.597333333333356,69.52157842739209,9,2703.4759317518688,1.8991657158592967,map,50.0,87,264,True,unknown,0,101696
203,26.753333333333416,5.008000000000017,69.51896509523048,9,7757.91324631244,5.4652440687449495,map,50.0,6,265,False,unknown,0,214
204,25.32400000000009,6.704000000000023,69.42849630006674,9,6333.263096416284,4.448093055598578,map,50.0,6,266,False,unknown,0,215
205,26.76733333333343,5.058000000000017,69.41214276976885,9,7745.989901886968,5.456428280667407,map,50.0,6,267,False,unknown,0,216
206,25.796000000000085,5.665333333333352,69.14430049421769,9,6953.294640145583,4.893164602583568,map,50.0,6,268,False,unknown,0,217
208,26.82000000000009,5.188000000000018,68.9739891335329,9,7899.211010472399,5.5632263694976825,map,50.0,6,269,False,unknown,0,219
207,26.846000000000096,6.530000000000023,68.88207777706043,9,7155.760792721079,5.02753466622537,map,50.0,6,270,False,unknown,0,218
209,25.718000000000085,6.99666666666669,68.77280174398113,9,6563.13261491112,4.606708708507108,map,50.0,6,271,False,unknown,0,220
210,26.25466666666675,5.5260000000000185,68.71979717519336,9,7695.523861871943,5.416777732212667,map,50.0,6,272,False,unknown,0,221
211,26.17466666666676,7.017333333333358,68.64651280059029,9,6450.467986160732,4.527429072093418,map,50.0,6,273,False,unknown,0,222
212,25.646000000000093,7.023333333333358,68.44084698281972,9,6615.025463367055,4.642868613987588,map,50.0,6,274,False,unknown,0,223
213,26.786666666666765,5.404000000000019,68.40642884709061,9,7683.598147399168,5.409485465329578,map,50.0,6,275,False,unknown,0,224
214,26.76200000000009,6.588000000000022,68.23463847094551,9,7088.8811996165705,4.9799648548515565,map,50.0,6,276,False,unknown,0,225
215,26.678000000000075,6.217333333333355,68.14781590049651,9,7657.249153158563,5.383155651655205,map,50.0,6,277,False,unknown,0,226
216,25.22933333333341,6.68666666666669,68.06428310588929,9,6106.909961050809,4.289267487234377,map,50.0,6,278,False,unknown,0,227
217,26.566000000000088,5.249333333333351,68.06087960394892,9,7387.012731968625,5.201988321641137,map,50.0,6,279,False,unknown,0,228
218,25.675333333333427,5.228666666666684,68.02433314304471,9,7452.526849195863,5.248299408266449,map,50.0,6,280,False,unknown,0,229
220,25.53600000000008,5.520666666666686,67.8654179318244,9,7039.704289856843,4.955199125052601,map,50.0,6,281,False,unknown,0,232
100810,25.63800000000009,6.7446666666666895,67.8273782860738,8,2730.148553380468,1.9173267772904612,map,50.0,87,282,True,unknown,0,101698
219,25.916666666666742,5.65400000000002,67.75031023545593,9,7121.028256496928,5.011299677227231,map,50.0,6,283,False,unknown,0,230
221,25.30400000000009,5.508666666666685,67.61633632834516,9,6921.660856538047,4.872206821705995,map,50.0,6,284,False,unknown,0,233
